danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,playlist
0.381,0.723,7,-5.902,1,0.205,0.131,5.85e-05,0.476,0.399,84.862,audio_features,6vSFlDhoPPAvaEBcUUBCWd,spotify:track:6vSFlDhoPPAvaEBcUUBCWd,https://api.spotify.com/v1/tracks/6vSFlDhoPPAvaEBcUUBCWd,https://api.spotify.com/v1/audio-analysis/6vSFlDhoPPAvaEBcUUBCWd,218067,4,Blue Suede: Vince Staples ,Top 100 Hip-Hop Tracks on Spotify
0.848,0.867,7,-5.281,1,0.215,0.0266,0,0.392,0.664,120.026,audio_features,0xUolctKVKKAMVfrTyrtAa,spotify:track:0xUolctKVKKAMVfrTyrtAa,https://api.spotify.com/v1/tracks/0xUolctKVKKAMVfrTyrtAa,https://api.spotify.com/v1/audio-analysis/0xUolctKVKKAMVfrTyrtAa,336053,4,Vegas: Bad Meets Evil ,Top 100 Hip-Hop Tracks on Spotify
0.735,0.762,5,-3.546,1,0.0716,0.204,0,0.564,0.635,106.03,audio_features,2byuUiwpGVW7J4raSQ9Xpj,spotify:track:2byuUiwpGVW7J4raSQ9Xpj,https://api.spotify.com/v1/tracks/2byuUiwpGVW7J4raSQ9Xpj,https://api.spotify.com/v1/audio-analysis/2byuUiwpGVW7J4raSQ9Xpj,243677,4,"Right Back (feat. Jeezy, Young Thug & Rich Homie Quan): DJ Drama ",Top 100 Hip-Hop Tracks on Spotify
0.763,0.751,1,-7.877,1,0.145,0.139,0,0.243,0.556,127.995,audio_features,10sNkTjcPhK9A112WCMIbv,spotify:track:10sNkTjcPhK9A112WCMIbv,https://api.spotify.com/v1/tracks/10sNkTjcPhK9A112WCMIbv,https://api.spotify.com/v1/audio-analysis/10sNkTjcPhK9A112WCMIbv,251693,4,Turn Down: Rittz ,Top 100 Hip-Hop Tracks on Spotify
0.893,0.374,2,-8.354,1,0.142,0.0434,0,0.107,0.132,97.978,audio_features,3rTn6YFzpFCN4sxNuF4qtk,spotify:track:3rTn6YFzpFCN4sxNuF4qtk,https://api.spotify.com/v1/tracks/3rTn6YFzpFCN4sxNuF4qtk,https://api.spotify.com/v1/audio-analysis/3rTn6YFzpFCN4sxNuF4qtk,220421,4,Only That Real (feat. 2 Chainz & Sage The Gemini): Iamsu! Sage The Gemini 2 Chainz ,Top 100 Hip-Hop Tracks on Spotify
0.737,0.696,8,-7.541,1,0.444,0.149,0,0.137,0.23,143.982,audio_features,1EBSSovKw4KZWsQPxKxYAD,spotify:track:1EBSSovKw4KZWsQPxKxYAD,https://api.spotify.com/v1/tracks/1EBSSovKw4KZWsQPxKxYAD,https://api.spotify.com/v1/audio-analysis/1EBSSovKw4KZWsQPxKxYAD,188320,4,Trophies: Young Money Drake ,Top 100 Hip-Hop Tracks on Spotify
0.865,0.714,10,-6.587,0,0.0675,0.046,0.000167,0.0941,0.319,146.078,audio_features,0SrCe2qlSmWHLgVsEqiliK,spotify:track:0SrCe2qlSmWHLgVsEqiliK,https://api.spotify.com/v1/tracks/0SrCe2qlSmWHLgVsEqiliK,https://api.spotify.com/v1/audio-analysis/0SrCe2qlSmWHLgVsEqiliK,194743,4,Made Me: Snootie Wild K CAMP ,Top 100 Hip-Hop Tracks on Spotify
0.748,0.461,1,-6.797,0,0.0451,0.0507,0,0.22,0.366,131.976,audio_features,1r3Rc9N8hh9jDPakKpPKNf,spotify:track:1r3Rc9N8hh9jDPakKpPKNf,https://api.spotify.com/v1/tracks/1r3Rc9N8hh9jDPakKpPKNf,https://api.spotify.com/v1/audio-analysis/1r3Rc9N8hh9jDPakKpPKNf,286533,4,We Don't (feat. Rich Homie Quan): Ace Hood Rich Homie Quan ,Top 100 Hip-Hop Tracks on Spotify
0.758,0.587,7,-7.147,0,0.0918,0.222,0,0.0512,0.726,97.038,audio_features,1NsKadeL8hx5PO0e4jvAMg,spotify:track:1NsKadeL8hx5PO0e4jvAMg,https://api.spotify.com/v1/tracks/1NsKadeL8hx5PO0e4jvAMg,https://api.spotify.com/v1/audio-analysis/1NsKadeL8hx5PO0e4jvAMg,254027,4,Certified Freak: Baby Bash Baeza G Curtis ,Top 100 Hip-Hop Tracks on Spotify
0.785,0.513,10,-9.301,0,0.293,0.14,0.0102,0.326,0.713,90.223,audio_features,5Bb1tDwG2NscBLxJaHzpIH,spotify:track:5Bb1tDwG2NscBLxJaHzpIH,https://api.spotify.com/v1/tracks/5Bb1tDwG2NscBLxJaHzpIH,https://api.spotify.com/v1/audio-analysis/5Bb1tDwG2NscBLxJaHzpIH,149391,4,Low Class Conspiracy: Quasimoto ,Top 100 Hip-Hop Tracks on Spotify
0.714,0.494,10,-7.217,0,0.0355,0.313,0,0.231,0.605,97.01,audio_features,7yQZcXxOFa5bWOGgy5W2zw,spotify:track:7yQZcXxOFa5bWOGgy5W2zw,https://api.spotify.com/v1/tracks/7yQZcXxOFa5bWOGgy5W2zw,https://api.spotify.com/v1/audio-analysis/7yQZcXxOFa5bWOGgy5W2zw,261853,4,In Vein: Rick Ross The Weeknd ,Top 100 Hip-Hop Tracks on Spotify
0.675,0.658,1,-4.892,0,0.106,0.183,0,0.358,0.485,97.942,audio_features,2nO3FiuI4b6G06DlhgKtJf,spotify:track:2nO3FiuI4b6G06DlhgKtJf,https://api.spotify.com/v1/tracks/2nO3FiuI4b6G06DlhgKtJf,https://api.spotify.com/v1/audio-analysis/2nO3FiuI4b6G06DlhgKtJf,181224,4,Nothing (feat. Eric Bellinger): Mase ,Top 100 Hip-Hop Tracks on Spotify
0.686,0.762,2,-5.409,1,0.0719,0.00425,0,0.104,0.328,92.218,audio_features,4Whbgmn34wt936MLJNfLqu,spotify:track:4Whbgmn34wt936MLJNfLqu,https://api.spotify.com/v1/tracks/4Whbgmn34wt936MLJNfLqu,https://api.spotify.com/v1/audio-analysis/4Whbgmn34wt936MLJNfLqu,213602,4,Higher (feat. B.o.B): Classified B.o.B ,Top 100 Hip-Hop Tracks on Spotify
0.562,0.654,10,-5.169,1,0.122,0.34,0,0.102,0.411,159.926,audio_features,0LTeRenZwVsyxFWe7rP2rT,spotify:track:0LTeRenZwVsyxFWe7rP2rT,https://api.spotify.com/v1/tracks/0LTeRenZwVsyxFWe7rP2rT,https://api.spotify.com/v1/audio-analysis/0LTeRenZwVsyxFWe7rP2rT,291680,4,Can't Stop (feat. Kanye West): Theophilus London Kanye West ,Top 100 Hip-Hop Tracks on Spotify
0.764,0.543,2,-7.902,1,0.0535,0.0281,0,0.0352,0.297,111.933,audio_features,1EjovJZrGFKSpuNmzWYe1U,spotify:track:1EjovJZrGFKSpuNmzWYe1U,https://api.spotify.com/v1/tracks/1EjovJZrGFKSpuNmzWYe1U,https://api.spotify.com/v1/audio-analysis/1EjovJZrGFKSpuNmzWYe1U,212143,4,Best Sex Eva: Verse Simmonds ,Top 100 Hip-Hop Tracks on Spotify
0.71,0.853,5,-3.104,1,0.284,0.384,0,0.67,0.639,95.104,audio_features,6RPicjqc1quexl3cbGAJbu,spotify:track:6RPicjqc1quexl3cbGAJbu,https://api.spotify.com/v1/tracks/6RPicjqc1quexl3cbGAJbu,https://api.spotify.com/v1/audio-analysis/6RPicjqc1quexl3cbGAJbu,231307,4,Y'all Ready Know: Slaughterhouse ,Top 100 Hip-Hop Tracks on Spotify
0.829,0.492,5,-6.698,0,0.0577,0.66,0,0.101,0.548,94.011,audio_features,6jDAXF3rrI00Rxd8Yhpyje,spotify:track:6jDAXF3rrI00Rxd8Yhpyje,https://api.spotify.com/v1/tracks/6jDAXF3rrI00Rxd8Yhpyje,https://api.spotify.com/v1/audio-analysis/6jDAXF3rrI00Rxd8Yhpyje,227709,4,"Twerk It (feat. Ty Dolla $ign, Wiz Khalifa & Wale): Project Pat Ty Dolla $ign Wiz Khalifa Wale ",Top 100 Hip-Hop Tracks on Spotify
0.649,0.643,5,-7.238,0,0.295,0.0106,0,0.163,0.428,142.783,audio_features,2ISkefAz7mMFraeKHIYodY,spotify:track:2ISkefAz7mMFraeKHIYodY,https://api.spotify.com/v1/tracks/2ISkefAz7mMFraeKHIYodY,https://api.spotify.com/v1/audio-analysis/2ISkefAz7mMFraeKHIYodY,247090,4,Rich (feat. August Alsina): Kirko Bangz Augusta Alsina ,Top 100 Hip-Hop Tracks on Spotify
0.575,0.736,11,-3.385,0,0.144,0.247,0,0.633,0.504,84.08,audio_features,7IxvSBYTiSARQsKBvgwZPo,spotify:track:7IxvSBYTiSARQsKBvgwZPo,https://api.spotify.com/v1/tracks/7IxvSBYTiSARQsKBvgwZPo,https://api.spotify.com/v1/audio-analysis/7IxvSBYTiSARQsKBvgwZPo,248160,4,Show Me The Way (feat. Aloe Blacc): Dilated Peoples Aloe Blacc ,Top 100 Hip-Hop Tracks on Spotify
0.446,0.752,6,-6.088,1,0.368,0.0174,0,0.128,0.596,96.318,audio_features,7lAJjAXxYDsaOdS4sFrVqg,spotify:track:7lAJjAXxYDsaOdS4sFrVqg,https://api.spotify.com/v1/tracks/7lAJjAXxYDsaOdS4sFrVqg,https://api.spotify.com/v1/audio-analysis/7lAJjAXxYDsaOdS4sFrVqg,241800,4,Sometimes: Heems ,Top 100 Hip-Hop Tracks on Spotify
0.633,0.589,2,-4.37,0,0.0473,0.237,4.79e-06,0.102,0.206,89.919,audio_features,144HGC0924VNvw9jxGZ7zI,spotify:track:144HGC0924VNvw9jxGZ7zI,https://api.spotify.com/v1/tracks/144HGC0924VNvw9jxGZ7zI,https://api.spotify.com/v1/audio-analysis/144HGC0924VNvw9jxGZ7zI,285853,4,Camera Thief: Atmosphere ,Top 100 Hip-Hop Tracks on Spotify
0.843,0.748,6,-3.924,0,0.052,0.000426,0,0.106,0.364,142.015,audio_features,5zps32cgFG2c43QFKTBdlo,spotify:track:5zps32cgFG2c43QFKTBdlo,https://api.spotify.com/v1/tracks/5zps32cgFG2c43QFKTBdlo,https://api.spotify.com/v1/audio-analysis/5zps32cgFG2c43QFKTBdlo,170933,4,She Twerkin: Ca$h Out ,Top 100 Hip-Hop Tracks on Spotify
0.546,0.765,3,-5.358,0,0.213,0.189,0,0.121,0.461,95.037,audio_features,3JJU9BP2zRFdXpVA7r0gby,spotify:track:3JJU9BP2zRFdXpVA7r0gby,https://api.spotify.com/v1/tracks/3JJU9BP2zRFdXpVA7r0gby,https://api.spotify.com/v1/audio-analysis/3JJU9BP2zRFdXpVA7r0gby,264440,4,A Better Tomorrow: Wu-Tang Clan ,Top 100 Hip-Hop Tracks on Spotify
0.559,0.691,1,-7.746,1,0.222,0.0199,0,0.187,0.415,85.598,audio_features,5ZoKlVO0DoZ9aa0HavB04c,spotify:track:5ZoKlVO0DoZ9aa0HavB04c,https://api.spotify.com/v1/tracks/5ZoKlVO0DoZ9aa0HavB04c,https://api.spotify.com/v1/audio-analysis/5ZoKlVO0DoZ9aa0HavB04c,189871,4,Promise Land: Rapper Big Pooh Apollo Brown ,Top 100 Hip-Hop Tracks on Spotify
0.661,0.82,0,-8.073,0,0.258,0.743,0,0.314,0.771,89.2,audio_features,2L67dnQIhxrRjDMmQzmZQ7,spotify:track:2L67dnQIhxrRjDMmQzmZQ7,https://api.spotify.com/v1/tracks/2L67dnQIhxrRjDMmQzmZQ7,https://api.spotify.com/v1/audio-analysis/2L67dnQIhxrRjDMmQzmZQ7,215730,4,Do Something: The Diplomats ,Top 100 Hip-Hop Tracks on Spotify
0.855,0.644,6,-3.836,0,0.0897,0.217,0,0.0768,0.458,100.037,audio_features,2Mk5hdlSTQFZ7WHLC0qp5K,spotify:track:2Mk5hdlSTQFZ7WHLC0qp5K,https://api.spotify.com/v1/tracks/2Mk5hdlSTQFZ7WHLC0qp5K,https://api.spotify.com/v1/audio-analysis/2Mk5hdlSTQFZ7WHLC0qp5K,253313,4,Red Cup: E-40 T-Pain Kid Ink B.o.B ,Top 100 Hip-Hop Tracks on Spotify
0.721,0.548,2,-8.628,1,0.22,0.0678,0,0.148,0.442,156.072,audio_features,7k2eJ71GMblokLDNefx8bq,spotify:track:7k2eJ71GMblokLDNefx8bq,https://api.spotify.com/v1/tracks/7k2eJ71GMblokLDNefx8bq,https://api.spotify.com/v1/audio-analysis/7k2eJ71GMblokLDNefx8bq,203160,4,Preach: Young Dolph ,Top 100 Hip-Hop Tracks on Spotify
0.538,0.616,11,-6.274,1,0.0881,0.014,0,0.114,0.535,100.908,audio_features,6oeAC91uv5YGHaNh9bYEHC,spotify:track:6oeAC91uv5YGHaNh9bYEHC,https://api.spotify.com/v1/tracks/6oeAC91uv5YGHaNh9bYEHC,https://api.spotify.com/v1/audio-analysis/6oeAC91uv5YGHaNh9bYEHC,230207,4,My Jam (feat. Zendaya & Jeremih): Bobby Brackins Zendaya Jeremih ,Top 100 Hip-Hop Tracks on Spotify
0.525,0.873,7,-3.406,1,0.079,0.00276,0.00636,0.079,0.469,99.595,audio_features,09D7Il1PRMFjJqtZ9Fdwa3,spotify:track:09D7Il1PRMFjJqtZ9Fdwa3,https://api.spotify.com/v1/tracks/09D7Il1PRMFjJqtZ9Fdwa3,https://api.spotify.com/v1/audio-analysis/09D7Il1PRMFjJqtZ9Fdwa3,201606,4,Hide (Tropkillaz Remix) [feat. Childish Gambino & Aynzli Jones]: N.A.S.A. Childish Gambino Aynzli Jones ,Top 100 Hip-Hop Tracks on Spotify
0.54,0.74,1,-3.579,1,0.0731,0.0389,0,0.17,0.216,161.804,audio_features,4NoNL7fjWo0SLUE9S591Is,spotify:track:4NoNL7fjWo0SLUE9S591Is,https://api.spotify.com/v1/tracks/4NoNL7fjWo0SLUE9S591Is,https://api.spotify.com/v1/audio-analysis/4NoNL7fjWo0SLUE9S591Is,241360,4,My Bae: Vado Jeremih ,Top 100 Hip-Hop Tracks on Spotify
0.891,0.749,10,-4.384,0,0.142,0.0558,0,0.11,0.613,97.971,audio_features,2zqNtLWAOJxQfkVhZGibAg,spotify:track:2zqNtLWAOJxQfkVhZGibAg,https://api.spotify.com/v1/tracks/2zqNtLWAOJxQfkVhZGibAg,https://api.spotify.com/v1/audio-analysis/2zqNtLWAOJxQfkVhZGibAg,258840,4,Backflip: Casey Veggies YG Iamsu! ,Top 100 Hip-Hop Tracks on Spotify
0.889,0.433,7,-8.332,1,0.341,0.0248,0.000222,0.0873,0.491,100.02,audio_features,12PC4SmRkna9p59ybacGiz,spotify:track:12PC4SmRkna9p59ybacGiz,https://api.spotify.com/v1/tracks/12PC4SmRkna9p59ybacGiz,https://api.spotify.com/v1/audio-analysis/12PC4SmRkna9p59ybacGiz,115933,4,Whales: Hail Mary Mallon ,Top 100 Hip-Hop Tracks on Spotify
0.677,0.599,10,-10.917,0,0.32,0.0391,0,0.451,0.631,134.22,audio_features,6q4P5GViMZJfgpfNVr5txY,spotify:track:6q4P5GViMZJfgpfNVr5txY,https://api.spotify.com/v1/tracks/6q4P5GViMZJfgpfNVr5txY,https://api.spotify.com/v1/audio-analysis/6q4P5GViMZJfgpfNVr5txY,203471,4,Hunnid Stax (feat. ScHoolboy Q): Ab-Soul ScHoolboy Q ,Top 100 Hip-Hop Tracks on Spotify
0.718,0.722,4,-8.757,0,0.202,0.253,0,0.212,0.684,108.991,audio_features,4y8jTrIvvKKkL0vbn1jo6g,spotify:track:4y8jTrIvvKKkL0vbn1jo6g,https://api.spotify.com/v1/tracks/4y8jTrIvvKKkL0vbn1jo6g,https://api.spotify.com/v1/audio-analysis/4y8jTrIvvKKkL0vbn1jo6g,206856,4,40 Years of Gaming: Dan Bull ,Top 100 Hip-Hop Tracks on Spotify
0.769,0.676,2,-9.038,1,0.343,0.0459,0,0.111,0.704,96.976,audio_features,1jG29zp5Xmo9PdDdf1b6mO,spotify:track:1jG29zp5Xmo9PdDdf1b6mO,https://api.spotify.com/v1/tracks/1jG29zp5Xmo9PdDdf1b6mO,https://api.spotify.com/v1/audio-analysis/1jG29zp5Xmo9PdDdf1b6mO,267227,4,Face Down: Mustard Lil Wayne Big Sean YG Boosie Badazz ,Top 100 Hip-Hop Tracks on Spotify
0.606,0.879,1,-5.012,1,0.0953,0.0679,0,0.129,0.191,126.052,audio_features,75uvgVau7AVf8eSxhXmZAI,spotify:track:75uvgVau7AVf8eSxhXmZAI,https://api.spotify.com/v1/tracks/75uvgVau7AVf8eSxhXmZAI,https://api.spotify.com/v1/audio-analysis/75uvgVau7AVf8eSxhXmZAI,274853,4,Final Boss: Doomtree ,Top 100 Hip-Hop Tracks on Spotify
0.661,0.835,4,-5.937,0,0.249,0.035,2.66e-05,0.0745,0.562,105.1,audio_features,53G2S1Xua07u4S8sKSPSnc,spotify:track:53G2S1Xua07u4S8sKSPSnc,https://api.spotify.com/v1/tracks/53G2S1Xua07u4S8sKSPSnc,https://api.spotify.com/v1/audio-analysis/53G2S1Xua07u4S8sKSPSnc,241013,4,Thank You: Busta Rhymes Q-Tip Kanye West Lil Wayne ,Top 100 Hip-Hop Tracks on Spotify
0.856,0.698,10,-5.793,0,0.0382,0.0337,1.56e-06,0.113,0.406,100.009,audio_features,38y8KrYj7sIdrlnYHdiM9C,spotify:track:38y8KrYj7sIdrlnYHdiM9C,https://api.spotify.com/v1/tracks/38y8KrYj7sIdrlnYHdiM9C,https://api.spotify.com/v1/audio-analysis/38y8KrYj7sIdrlnYHdiM9C,207564,4,Don't Panic: French Montana ,Top 100 Hip-Hop Tracks on Spotify
0.746,0.873,7,-3.803,1,0.128,0.0244,0,0.354,0.817,148.075,audio_features,3twQx3psUMJKj4wna5d1zU,spotify:track:3twQx3psUMJKj4wna5d1zU,https://api.spotify.com/v1/tracks/3twQx3psUMJKj4wna5d1zU,https://api.spotify.com/v1/audio-analysis/3twQx3psUMJKj4wna5d1zU,222093,4,Trap Queen: Fetty Wap ,Top 100 Hip-Hop Tracks on Spotify
0.896,0.672,10,-6.875,0,0.0479,0.0525,3.14e-05,0.12,0.523,105.098,audio_features,3keUgTGEoZJt0QkzTB6kHg,spotify:track:3keUgTGEoZJt0QkzTB6kHg,https://api.spotify.com/v1/tracks/3keUgTGEoZJt0QkzTB6kHg,https://api.spotify.com/v1/audio-analysis/3keUgTGEoZJt0QkzTB6kHg,219227,4,Truffle Butter: Nicki Minaj Drake Lil Wayne ,Top 100 Hip-Hop Tracks on Spotify
0.559,0.535,3,-8.136,0,0.274,0.337,0,0.105,0.62,96.989,audio_features,3PiLfzEXHrvT1oJKR8PAJt,spotify:track:3PiLfzEXHrvT1oJKR8PAJt,https://api.spotify.com/v1/tracks/3PiLfzEXHrvT1oJKR8PAJt,https://api.spotify.com/v1/audio-analysis/3PiLfzEXHrvT1oJKR8PAJt,254693,4,Bitches N Marijuana: Chris Brown Tyga ScHoolboy Q ,Top 100 Hip-Hop Tracks on Spotify
0.717,0.862,8,-4.736,1,0.054,0.00689,0,0.321,0.52,130.021,audio_features,1ULa3GfdMKs0MfRpm6xVlu,spotify:track:1ULa3GfdMKs0MfRpm6xVlu,https://api.spotify.com/v1/tracks/1ULa3GfdMKs0MfRpm6xVlu,https://api.spotify.com/v1/audio-analysis/1ULa3GfdMKs0MfRpm6xVlu,224933,4,We Dem Boyz: Wiz Khalifa ,Top 100 Hip-Hop Tracks on Spotify
0.76,0.63,4,-9.585,0,0.0499,0.395,0.0259,0.111,0.307,128.921,audio_features,7pDNn3TPa6XRZIrvnNBKvz,spotify:track:7pDNn3TPa6XRZIrvnNBKvz,https://api.spotify.com/v1/tracks/7pDNn3TPa6XRZIrvnNBKvz,https://api.spotify.com/v1/audio-analysis/7pDNn3TPa6XRZIrvnNBKvz,276933,4,Till It's Gone: Yelawolf ,Top 100 Hip-Hop Tracks on Spotify
0.77,0.664,0,-5.604,1,0.211,0.215,0.000118,0.105,0.472,140.163,audio_features,2znzyzlAUc8Z1Ikq9aFOcx,spotify:track:2znzyzlAUc8Z1Ikq9aFOcx,https://api.spotify.com/v1/tracks/2znzyzlAUc8Z1Ikq9aFOcx,https://api.spotify.com/v1/audio-analysis/2znzyzlAUc8Z1Ikq9aFOcx,321987,4,Tuesday (feat. Drake): ILoveMakonnen Drake ,Top 100 Hip-Hop Tracks on Spotify
0.558,0.668,6,-7.478,0,0.397,0.223,0,0.107,0.574,173.815,audio_features,7sbDrGTUojDWsIJpgczlWG,spotify:track:7sbDrGTUojDWsIJpgczlWG,https://api.spotify.com/v1/tracks/7sbDrGTUojDWsIJpgczlWG,https://api.spotify.com/v1/audio-analysis/7sbDrGTUojDWsIJpgczlWG,204853,4,We Be On It: DeJ Loaf ,Top 100 Hip-Hop Tracks on Spotify
0.752,0.766,1,-5.11,1,0.251,0.338,0,0.0861,0.501,141.82,audio_features,63M8PK8yavNITSViKUB62p,spotify:track:63M8PK8yavNITSViKUB62p,https://api.spotify.com/v1/tracks/63M8PK8yavNITSViKUB62p,https://api.spotify.com/v1/audio-analysis/63M8PK8yavNITSViKUB62p,330770,4,Schemin Up (feat. Drake and P. Reign): OB OBrien Preme Drake ,Top 100 Hip-Hop Tracks on Spotify
0.682,0.592,7,-7.033,1,0.281,0.169,5.49e-06,0.136,0.5,186.041,audio_features,2IY7eOUDjw2ArKYxKa2jXc,spotify:track:2IY7eOUDjw2ArKYxKa2jXc,https://api.spotify.com/v1/tracks/2IY7eOUDjw2ArKYxKa2jXc,https://api.spotify.com/v1/audio-analysis/2IY7eOUDjw2ArKYxKa2jXc,230467,4,Starboy: The Weeknd Daft Punk ,Best of 2016 - Are & Be
0.818,0.803,1,-4.282,1,0.0797,0.034,0,0.153,0.632,106.97,audio_features,2gFvRmQiWg9fN9i74Q0aiw,spotify:track:2gFvRmQiWg9fN9i74Q0aiw,https://api.spotify.com/v1/tracks/2gFvRmQiWg9fN9i74Q0aiw,https://api.spotify.com/v1/audio-analysis/2gFvRmQiWg9fN9i74Q0aiw,225983,4,24K Magic: Bruno Mars ,Best of 2016 - Are & Be
0.717,0.516,10,-6.466,0,0.0601,0.0794,0,0.164,0.258,127.026,audio_features,4DRDMf5vftalExCy0fHbHl,spotify:track:4DRDMf5vftalExCy0fHbHl,https://api.spotify.com/v1/tracks/4DRDMf5vftalExCy0fHbHl,https://api.spotify.com/v1/audio-analysis/4DRDMf5vftalExCy0fHbHl,228905,4,No Limit: Usher Young Thug ,Best of 2016 - Are & Be
0.645,0.532,11,-6.281,1,0.0948,0.0613,0,0.0928,0.529,91.696,audio_features,4aRD0bzvsBD0MAB4LcsRSM,spotify:track:4aRD0bzvsBD0MAB4LcsRSM,https://api.spotify.com/v1/tracks/4aRD0bzvsBD0MAB4LcsRSM,https://api.spotify.com/v1/audio-analysis/4aRD0bzvsBD0MAB4LcsRSM,219320,4,Work: Rihanna Drake ,Best of 2016 - Are & Be
0.384,0.512,4,-10.545,0,0.0753,0.0798,1.19e-05,0.129,0.234,107.241,audio_features,2Gyc6e2cLxA5hoX1NOvYnU,spotify:track:2Gyc6e2cLxA5hoX1NOvYnU,https://api.spotify.com/v1/tracks/2Gyc6e2cLxA5hoX1NOvYnU,https://api.spotify.com/v1/audio-analysis/2Gyc6e2cLxA5hoX1NOvYnU,237787,4,Say It: Tory Lanez ,Best of 2016 - Are & Be
0.729,0.799,11,-7.378,0,0.0779,0.0588,0.00218,0.0948,0.532,115.04,audio_features,1UjyF6okUHhnVxaLV8ojsA,spotify:track:1UjyF6okUHhnVxaLV8ojsA,https://api.spotify.com/v1/tracks/1UjyF6okUHhnVxaLV8ojsA,https://api.spotify.com/v1/audio-analysis/1UjyF6okUHhnVxaLV8ojsA,253520,4,Am I Wrong: Anderson .Paak ScHoolboy Q ,Best of 2016 - Are & Be
0.719,0.615,6,-5.972,1,0.045,0.408,0.000147,0.235,0.465,96.988,audio_features,48EjSdYh8wz2gBxxqzrsLe,spotify:track:48EjSdYh8wz2gBxxqzrsLe,https://api.spotify.com/v1/tracks/48EjSdYh8wz2gBxxqzrsLe,https://api.spotify.com/v1/audio-analysis/48EjSdYh8wz2gBxxqzrsLe,250973,4,Cranes in the Sky: Solange ,Best of 2016 - Are & Be
0.539,0.546,9,-7.448,1,0.106,0.674,4.86e-05,0.422,0.554,159.996,audio_features,3gATNBVu8d7oWs9WijPDjD,spotify:track:3gATNBVu8d7oWs9WijPDjD,https://api.spotify.com/v1/tracks/3gATNBVu8d7oWs9WijPDjD,https://api.spotify.com/v1/audio-analysis/3gATNBVu8d7oWs9WijPDjD,184516,3,Pink + White: Frank Ocean ,Best of 2016 - Are & Be
0.732,0.79,2,-4.346,1,0.0918,0.0369,0.118,0.0543,0.826,78.504,audio_features,5MjAFPcmrR1DYCgZrXCN4d,spotify:track:5MjAFPcmrR1DYCgZrXCN4d,https://api.spotify.com/v1/tracks/5MjAFPcmrR1DYCgZrXCN4d,https://api.spotify.com/v1/audio-analysis/5MjAFPcmrR1DYCgZrXCN4d,269173,4,Turnin' Me Up: BJ The Chicago Kid ,Best of 2016 - Are & Be
0.752,0.665,2,-4.942,1,0.111,0.0987,0,0.193,0.273,119.845,audio_features,5kaPE2LRpvltG2aLLKncag,spotify:track:5kaPE2LRpvltG2aLLKncag,https://api.spotify.com/v1/tracks/5kaPE2LRpvltG2aLLKncag,https://api.spotify.com/v1/audio-analysis/5kaPE2LRpvltG2aLLKncag,218430,4,Amen: Anthony Hamilton ,Best of 2016 - Are & Be
0.647,0.678,8,-7.092,1,0.0828,0.0182,0,0.0413,0.302,120.122,audio_features,0rcDFdi19NtKf9NbHxr0k9,spotify:track:0rcDFdi19NtKf9NbHxr0k9,https://api.spotify.com/v1/tracks/0rcDFdi19NtKf9NbHxr0k9,https://api.spotify.com/v1/audio-analysis/0rcDFdi19NtKf9NbHxr0k9,209051,4,In Common: Alicia Keys ,Best of 2016 - Are & Be
0.717,0.347,11,-10.265,0,0.0636,0.0511,2.43e-06,0.087,0.0589,84.987,audio_features,3dBveK0fmnxbiXXgAX6lau,spotify:track:3dBveK0fmnxbiXXgAX6lau,https://api.spotify.com/v1/tracks/3dBveK0fmnxbiXXgAX6lau,https://api.spotify.com/v1/audio-analysis/3dBveK0fmnxbiXXgAX6lau,235477,4,Come and See Me (feat. Drake): PARTYNEXTDOOR Drake ,Best of 2016 - Are & Be
0.477,0.647,3,-4.657,0,0.343,0.0872,0,0.119,0.549,109.879,audio_features,3CBjt0dsLlaz9h2OodDYAW,spotify:track:3CBjt0dsLlaz9h2OodDYAW,https://api.spotify.com/v1/tracks/3CBjt0dsLlaz9h2OodDYAW,https://api.spotify.com/v1/audio-analysis/3CBjt0dsLlaz9h2OodDYAW,252307,4,"Wishing (feat. Chris Brown, Skeme & Lyquin): DJ Drama Chris Brown Skeme Lyquin ",Best of 2016 - Are & Be
0.539,0.545,9,-5.775,1,0.0721,0.196,0,0.101,0.144,73.08,audio_features,1DFPibRb9RU3yfM3wOLdDT,spotify:track:1DFPibRb9RU3yfM3wOLdDT,https://api.spotify.com/v1/tracks/1DFPibRb9RU3yfM3wOLdDT,https://api.spotify.com/v1/audio-analysis/1DFPibRb9RU3yfM3wOLdDT,255882,4,Tru: Lloyd ,Best of 2016 - Are & Be
0.824,0.711,6,-7.279,1,0.222,0.209,4.14e-05,0.144,0.683,130.027,audio_features,7xsktt3inEVSrjzPg5S0ce,spotify:track:7xsktt3inEVSrjzPg5S0ce,https://api.spotify.com/v1/tracks/7xsktt3inEVSrjzPg5S0ce,https://api.spotify.com/v1/audio-analysis/7xsktt3inEVSrjzPg5S0ce,191720,4,CRZY: Kehlani ,Best of 2016 - Are & Be
